"year","region","age","sex","n","mean_income"
"2000","GM055","45_55","F",1107,2471.74
"2000","GM056","45_55","F",900,2494.85
"2000","GM057","45_55","F",441,2483.89
"2000","GM058","45_55","F",748,2493.33
"2000","GM059","45_55","F",459,2491.25
"2000","GM060","45_55","F",1104,2484.47
"2000","GM061","45_55","F",888,2479.67
"2000","GM062","45_55","F",264,2479.31
"2000","GM063","45_55","F",943,2499.16
"2000","GM064","45_55","F",242,2465.8
"2000","GM065","45_55","F",132,2488.68
"2000","GM066","45_55","F",797,2515.81
"2000","GM067","45_55","F",410,2479.35
"2000","GM068","45_55","F",365,2474.99
"2000","GM069","45_55","F",242,2500.29
"2000","GM070","45_55","F",658,2515.44
"2000","GM071","45_55","F",248,2439.92
"2000","GM072","45_55","F",308,2435.6
"2000","GM073","45_55","F",437,2453.26
"2000","GM074","45_55","F",846,2468.29
"2000","GM075","45_55","F",310,2452.43
"2000","GM076","45_55","F",202,2496.8
"2000","GM077","45_55","F",912,2484
"2000","GM078","45_55","F",301,2486.44
"2000","GM079","45_55","F",547,2515.15
"2000","GM080","45_55","F",563,2484.01
"2000","GM081","45_55","F",982,2479.41
"2000","GM082","45_55","F",916,2481.13
"2000","GM083","45_55","F",1082,2464.16
"2000","GM084","45_55","F",524,2482.75
"2000","GM085","45_55","F",264,2499.94
"2000","GM086","45_55","F",323,2497.55
"2000","GM087","45_55","F",135,2465.99
"2000","GM088","45_55","F",905,2520.69
"2000","GM089","45_55","F",898,2482.3
"2000","GM090","45_55","F",257,2458.75
"2000","GM091","45_55","F",828,2485.75
"2000","GM092","45_55","F",230,2513.35
"2000","GM093","45_55","F",957,2479.27
"2000","GM094","45_55","F",119,2416.97
"2000","GM095","45_55","F",987,2496.1
"2000","GM096","45_55","F",615,2504.06
"2000","GM097","45_55","F",670,2486.47
"2000","GM098","45_55","F",606,2488.61
"2000","GM099","45_55","F",347,2456.65
"2000","GM100","45_55","F",828,2486.97
"2000","GM001","45_55","M",625,2970.31
"2000","GM002","45_55","M",1453,2982.75
"2000","GM003","45_55","M",871,2975.47
"2000","GM004","45_55","M",1176,3002.33
"2000","GM005","45_55","M",1722,2986.29
"2000","GM006","45_55","M",763,2987.48
"2000","GM007","45_55","M",440,3026.72
"2000","GM008","45_55","M",582,3001.65
"2000","GM009","45_55","M",791,2964.2
"2000","GM010","45_55","M",1016,2998.04
"2000","GM011","45_55","M",1191,2994.71
"2000","GM012","45_55","M",1338,2981.66
"2000","GM013","45_55","M",1356,2998.12
"2000","GM014","45_55","M",1651,3005.16
"2000","GM015","45_55","M",383,2988.99
"2000","GM016","45_55","M",2276,2995.81
"2000","GM017","45_55","M",1193,2975.79
"2000","GM018","45_55","M",586,3020.62
"2000","GM019","45_55","M",1527,2975.23
"2000","GM020","45_55","M",1118,2974.47
"2000","GM021","45_55","M",2314,2978.04
"2000","GM022","45_55","M",2285,2968.11
"2000","GM023","45_55","M",1436,2977.68
"2000","GM024","45_55","M",1949,2987.58
"2000","GM025","45_55","M",2238,2986.28
"2000","GM026","45_55","M",1524,2989.12
"2000","GM027","45_55","M",459,2974.96
"2000","GM028","45_55","M",1874,2983.83
"2000","GM029","45_55","M",1086,2992.14
"2000","GM030","45_55","M",1893,2972.77
"2000","GM031","45_55","M",1606,2966.86
"2000","GM032","45_55","M",1500,2980.18
"2000","GM033","45_55","M",1068,2958.13
"2000","GM034","45_55","M",2521,2993.39
"2000","GM035","45_55","M",1731,2978.1
"2000","GM036","45_55","M",1478,2995.55
"2000","GM037","45_55","M",702,2965.26
"2000","GM038","45_55","M",874,2974.87
"2000","GM039","45_55","M",1612,2977.54
"2000","GM040","45_55","M",462,2969.4
"2000","GM041","45_55","M",2298,2996
"2000","GM042","45_55","M",1584,2989.27
"2000","GM043","45_55","M",272,2969.7
"2000","GM044","45_55","M",1216,2962.58
"2000","GM045","45_55","M",821,2969.28
"2000","GM046","45_55","M",2009,2985.26
"2000","GM047","45_55","M",1886,2965.61
"2000","GM048","45_55","M",2559,2988.88
"2000","GM049","45_55","M",1637,2978.28
"2000","GM050","45_55","M",1806,2996.01
"2000","GM051","45_55","M",1656,2977.13
"2000","GM052","45_55","M",1199,2982.94
"2000","GM053","45_55","M",1896,2981.41
"2000","GM054","45_55","M",892,2983.62
"2000","GM055","45_55","M",2465,2978.97
"2000","GM056","45_55","M",2001,2979.22
"2000","GM057","45_55","M",1056,2965.71
"2000","GM058","45_55","M",1672,2997.51
"2000","GM059","45_55","M",1054,2977.02
"2000","GM060","45_55","M",2500,2988.75
"2000","GM061","45_55","M",2219,3003.96
"2000","GM062","45_55","M",711,2974.28
"2000","GM063","45_55","M",2372,2980.98
"2000","GM064","45_55","M",578,2995.54
"2000","GM065","45_55","M",365,3003.44
"2000","GM066","45_55","M",1969,2987.8
"2000","GM067","45_55","M",972,2988.48
"2000","GM068","45_55","M",807,2990.34
"2000","GM069","45_55","M",618,2979.56
"2000","GM070","45_55","M",1608,2984.37
"2000","GM071","45_55","M",595,2968.32
"2000","GM072","45_55","M",695,3001.55
"2000","GM073","45_55","M",1040,2980.22
"2000","GM074","45_55","M",2050,2993.19
"2000","GM075","45_55","M",719,2973.79
"2000","GM076","45_55","M",417,2950.67
"2000","GM077","45_55","M",2290,2979.94
"2000","GM078","45_55","M",783,2978.28
"2000","GM079","45_55","M",1327,2985.87
"2000","GM080","45_55","M",1299,2995.9
"2000","GM081","45_55","M",2262,2975.88
"2000","GM082","45_55","M",2203,2981.4
"2000","GM083","45_55","M",2497,2979.46
"2000","GM084","45_55","M",1156,2977.34
"2000","GM085","45_55","M",642,2976.58
"2000","GM086","45_55","M",690,2985.04
"2000","GM087","45_55","M",345,2942.45
"2000","GM088","45_55","M",2163,2983.2
"2000","GM089","45_55","M",2247,2984.54
"2000","GM090","45_55","M",620,2987.45
"2000","GM091","45_55","M",1889,2997.52
"2000","GM092","45_55","M",530,2991.81
"2000","GM093","45_55","M",2246,2986.08
"2000","GM094","45_55","M",291,2999.11
"2000","GM095","45_55","M",2147,3009.23
"2000","GM096","45_55","M",1497,3008.35
"2000","GM097","45_55","M",1559,2971.91
"2000","GM098","45_55","M",1355,2997.22
"2000","GM099","45_55","M",814,2992.27
"2000","GM100","45_55","M",1864,2985.48
"2000","GM001","55_65","F",286,2760.47
"2000","GM002","55_65","F",620,2778.4
"2000","GM003","55_65","F",411,2844.81
"2000","GM004","55_65","F",547,2812.28
"2000","GM005","55_65","F",815,2802.7
"2000","GM006","55_65","F",344,2807.49
"2000","GM007","55_65","F",230,2809.11
"2000","GM008","55_65","F",260,2869.9
"2000","GM009","55_65","F",389,2792.17
"2000","GM010","55_65","F",475,2806.66
"2000","GM011","55_65","F",593,2805.2
"2000","GM012","55_65","F",622,2809.41
"2000","GM013","55_65","F",675,2815.23
"2000","GM014","55_65","F",736,2793.89
"2000","GM015","55_65","F",153,2785.56
"2000","GM016","55_65","F",1031,2781.02
"2000","GM017","55_65","F",576,2812.56
"2000","GM018","55_65","F",295,2803.86
"2000","GM019","55_65","F",710,2804.76
"2000","GM020","55_65","F",521,2795.03
"2000","GM021","55_65","F",1140,2789.16
"2000","GM022","55_65","F",994,2801.92
"2000","GM023","55_65","F",631,2818.81
"2000","GM024","55_65","F",943,2788.31
"2000","GM025","55_65","F",1079,2799.91
"2000","GM026","55_65","F",727,2804.46
"2000","GM027","55_65","F",202,2791.54
"2000","GM028","55_65","F",923,2808.93
"2000","GM029","55_65","F",504,2785.8
"2000","GM030","55_65","F",890,2792.69
"2000","GM031","55_65","F",748,2809.97
"2000","GM032","55_65","F",712,2797.58
"2000","GM033","55_65","F",479,2819.89
"2000","GM034","55_65","F",1225,2807.95
"2000","GM035","55_65","F",810,2818.19
"2000","GM036","55_65","F",714,2801.91
"2000","GM037","55_65","F",290,2783.81
"2000","GM038","55_65","F",396,2802.52
"2000","GM039","55_65","F",807,2766
"2000","GM040","55_65","F",208,2804.01
"2000","GM041","55_65","F",1070,2814.49
"2000","GM042","55_65","F",745,2831.53
"2000","GM043","55_65","F",140,2772.08
"2000","GM044","55_65","F",601,2804.75
"2000","GM045","55_65","F",412,2822.98
"2000","GM046","55_65","F",933,2795.95
"2000","GM047","55_65","F",813,2796.58
"2000","GM048","55_65","F",1160,2789.4
"2000","GM049","55_65","F",786,2782.86
"2000","GM050","55_65","F",885,2810.2
"2000","GM051","55_65","F",762,2772.26
"2000","GM052","55_65","F",588,2796.02
"2000","GM053","55_65","F",876,2809.68
"2000","GM054","55_65","F",425,2803.67
"2000","GM055","55_65","F",1274,2788.65
"2000","GM056","55_65","F",914,2798.89
"2000","GM057","55_65","F",492,2805.13
"2000","GM058","55_65","F",794,2806.81
"2000","GM059","55_65","F",478,2790.3
"2000","GM060","55_65","F",1245,2796.9
"2000","GM061","55_65","F",1089,2803.66
"2000","GM062","55_65","F",328,2809.62
"2000","GM063","55_65","F",1189,2789.72
"2000","GM064","55_65","F",278,2809.48
"2000","GM065","55_65","F",171,2787.76
"2000","GM066","55_65","F",933,2810.94
"2000","GM067","55_65","F",450,2799.18
"2000","GM068","55_65","F",392,2808.28
"2000","GM069","55_65","F",296,2785.76
"2000","GM070","55_65","F",742,2790.82
"2000","GM071","55_65","F",274,2783.77
"2000","GM072","55_65","F",348,2815.04
"2000","GM073","55_65","F",499,2797.51
"2000","GM074","55_65","F",923,2791.56
"2000","GM075","55_65","F",343,2791.24
"2000","GM076","55_65","F",182,2816.92
"2000","GM077","55_65","F",1106,2807.24
"2000","GM078","55_65","F",352,2793.82
"2000","GM079","55_65","F",621,2813.07
"2000","GM080","55_65","F",596,2778.88
"2000","GM081","55_65","F",1077,2806.69
"2000","GM082","55_65","F",1007,2818.14
"2000","GM083","55_65","F",1123,2786.41
"2000","GM084","55_65","F",551,2821.58
"2000","GM085","55_65","F",271,2848.21
"2000","GM086","55_65","F",337,2768.06
"2000","GM087","55_65","F",165,2830.03
"2000","GM088","55_65","F",1027,2795.55
"2000","GM089","55_65","F",1066,2794.01
"2000","GM090","55_65","F",317,2785.34
"2000","GM091","55_65","F",877,2804.2
"2000","GM092","55_65","F",252,2741.76
"2000","GM093","55_65","F",1020,2781.3
"2000","GM094","55_65","F",127,2791.53
"2000","GM095","55_65","F",1071,2786.62
"2000","GM096","55_65","F",745,2806.16
"2000","GM097","55_65","F",673,2778.86
"2000","GM098","55_65","F",650,2811.61
"2000","GM099","55_65","F",349,2797.39
"2000","GM100","55_65","F",854,2819.23
"2000","GM001","55_65","M",725,3295.84
"2000","GM002","55_65","M",1541,3300.52
"2000","GM003","55_65","M",1032,3306.14
"2000","GM004","55_65","M",1219,3283.16
"2000","GM005","55_65","M",1843,3307.69
"2000","GM006","55_65","M",853,3301.37
"2000","GM007","55_65","M",521,3291.6
"2000","GM008","55_65","M",637,3287.56
"2000","GM009","55_65","M",903,3314.16
"2000","GM010","55_65","M",1111,3306.56
"2000","GM011","55_65","M",1368,3298.08
"2000","GM012","55_65","M",1436,3313.92
"2000","GM013","55_65","M",1520,3275.97
"2000","GM014","55_65","M",1832,3312.17
"2000","GM015","55_65","M",369,3289.85
"2000","GM016","55_65","M",2394,3271.25
"2000","GM017","55_65","M",1278,3301.44
"2000","GM018","55_65","M",669,3309.54
"2000","GM019","55_65","M",1527,3296.1
"2000","GM020","55_65","M",1226,3309.48
"2000","GM021","55_65","M",2581,3297.38
"2000","GM022","55_65","M",2527,3304.58
"2000","GM023","55_65","M",1470,3297.84
"2000","GM024","55_65","M",2133,3302.22
"2000","GM025","55_65","M",2493,3296.86
"2000","GM026","55_65","M",1644,3292.97
"2000","GM027","55_65","M",473,3321.29
"2000","GM028","55_65","M",2047,3305.74
"2000","GM029","55_65","M",1156,3295.87
"2000","GM030","55_65","M",2076,3302.33
"2000","GM031","55_65","M",1753,3291.92
"2000","GM032","55_65","M",1661,3304.11
"2000","GM033","55_65","M",1105,3306.46
"2000","GM034","55_65","M",2739,3290.29
"2000","GM035","55_65","M",1949,3293.61
"2000","GM036","55_65","M",1600,3298.8
"2000","GM037","55_65","M",737,3322.84
"2000","GM038","55_65","M",955,3314.57
"2000","GM039","55_65","M",1744,3297.79
"2000","GM040","55_65","M",485,3303.85
"2000","GM041","55_65","M",2470,3300.16
"2000","GM042","55_65","M",1706,3281.75
"2000","GM043","55_65","M",299,3307.79
"2000","GM044","55_65","M",1411,3297.6
"2000","GM045","55_65","M",915,3305.47
"2000","GM046","55_65","M",2195,3297.88
"2000","GM047","55_65","M",2060,3314.73
"2000","GM048","55_65","M",2819,3293.26
"2000","GM049","55_65","M",1782,3292.33
"2000","GM050","55_65","M",2032,3294.06
"2000","GM051","55_65","M",1778,3307.89
"2000","GM052","55_65","M",1337,3311.94
"2000","GM053","55_65","M",2061,3284.65
"2000","GM054","55_65","M",1097,3291.23
"2000","GM055","55_65","M",2737,3292.72
"2000","GM056","55_65","M",2059,3274.12
"2000","GM057","55_65","M",1091,3305.62
"2000","GM058","55_65","M",1872,3295.08
"2000","GM059","55_65","M",1099,3309.27
"2000","GM060","55_65","M",2879,3309.2
"2000","GM061","55_65","M",2370,3298.21
"2000","GM062","55_65","M",748,3292.16
"2000","GM063","55_65","M",2641,3304.26
"2000","GM064","55_65","M",655,3293.31
"2000","GM065","55_65","M",430,3313.2
"2000","GM066","55_65","M",2246,3284.89
"2000","GM067","55_65","M",1112,3314.31
"2000","GM068","55_65","M",897,3287.99
"2000","GM069","55_65","M",680,3291.77
"2000","GM070","55_65","M",1730,3300.49
"2000","GM071","55_65","M",640,3293.12
"2000","GM072","55_65","M",781,3305.92
"2000","GM073","55_65","M",1123,3292.95
"2000","GM074","55_65","M",2256,3289.96
"2000","GM075","55_65","M",819,3272.69
"2000","GM076","55_65","M",471,3271.7
"2000","GM077","55_65","M",2569,3286.58
"2000","GM078","55_65","M",806,3265.2
"2000","GM079","55_65","M",1479,3294.76
"2000","GM080","55_65","M",1451,3317.68
"2000","GM081","55_65","M",2659,3291.01
"2000","GM082","55_65","M",2429,3286.99
"2000","GM083","55_65","M",2732,3288.84
"2000","GM084","55_65","M",1233,3296.87
"2000","GM085","55_65","M",660,3290.1
"2000","GM086","55_65","M",763,3287.06
"2000","GM087","55_65","M",385,3283.13
"2000","GM088","55_65","M",2391,3297.21
"2000","GM089","55_65","M",2385,3303.75
"2000","GM090","55_65","M",768,3299.97
"2000","GM091","55_65","M",1982,3283.74
"2000","GM092","55_65","M",601,3330.35
"2000","GM093","55_65","M",2478,3301.66
"2000","GM094","55_65","M",337,3285.89
"2000","GM095","55_65","M",2389,3308.73
"2000","GM096","55_65","M",1623,3301.57
"2000","GM097","55_65","M",1664,3294.88
"2000","GM098","55_65","M",1510,3307.49
"2000","GM099","55_65","M",886,3293.1
"2000","GM100","55_65","M",2051,3303.26
"2000","_total_","15_25","F",58768,1586.45
"2000","_total_","15_25","M",137418,2085.55
"2000","_total_","25_35","F",58406,1883.44
"2000","_total_","25_35","M",137358,2385.02
"2000","_total_","35_45","F",58975,2184.16
"2000","_total_","35_45","M",137215,2685.59
"2000","_total_","45_55","F",58624,2486.37
"2000","_total_","45_55","M",137600,2984.62
"2000","_total_","55_65","F",64775,2799.88
"2000","_total_","55_65","M",150861,3297.42
"2000","GM001","_total_","F",1419,2174.82
"2000","GM002","_total_","F",3056,2194.06
"2000","GM003","_total_","F",1981,2192.45
"2000","GM004","_total_","F",2532,2206.67
"2000","GM005","_total_","F",3662,2217.85
"2000","GM006","_total_","F",1585,2186.78
"2000","GM007","_total_","F",1010,2209.36
"2000","GM008","_total_","F",1214,2172.01
"2000","GM009","_total_","F",1804,2198.93
"2000","GM010","_total_","F",2177,2216.76
"2000","GM011","_total_","F",2692,2201.7
"2000","GM012","_total_","F",2935,2203.77
"2000","GM013","_total_","F",2980,2224.48
"2000","GM014","_total_","F",3608,2192.68
"2000","GM015","_total_","F",838,2181.66
"2000","GM016","_total_","F",4778,2202.74
"2000","GM017","_total_","F",2599,2212.44
"2000","GM018","_total_","F",1299,2209.08
"2000","GM019","_total_","F",3172,2204.59
"2000","GM020","_total_","F",2402,2209.56
"2000","GM021","_total_","F",5165,2207.35
"2000","GM022","_total_","F",4726,2199.67
"2000","GM023","_total_","F",2992,2199.78
"2000","GM024","_total_","F",4377,2188.61
"2000","GM025","_total_","F",4947,2203.51
"2000","GM026","_total_","F",3178,2207.59
"2000","GM027","_total_","F",908,2220.05
"2000","GM028","_total_","F",4171,2216.43
"2000","GM029","_total_","F",2329,2197.79
"2000","GM030","_total_","F",4182,2194.34
"2000","GM031","_total_","F",3520,2215.27
"2000","GM032","_total_","F",3371,2201.82
"2000","GM033","_total_","F",2324,2189.27
"2000","GM034","_total_","F",5470,2196.67
"2000","GM035","_total_","F",3769,2208.28
"2000","GM036","_total_","F",3302,2195.45
"2000","GM037","_total_","F",1305,2188.02
"2000","GM038","_total_","F",1949,2189.52
"2000","GM039","_total_","F",3717,2191.97
"2000","GM040","_total_","F",972,2203.22
"2000","GM041","_total_","F",4821,2208.12
"2000","GM042","_total_","F",3518,2210.74
"2000","GM043","_total_","F",666,2176.63
"2000","GM044","_total_","F",2844,2189.69
"2000","GM045","_total_","F",1878,2211.2
"2000","GM046","_total_","F",4384,2190.59
"2000","GM047","_total_","F",4005,2197.89
"2000","GM048","_total_","F",5353,2188.35
"2000","GM049","_total_","F",3635,2200.7
"2000","GM050","_total_","F",4016,2208.78
"2000","GM051","_total_","F",3625,2189.84
"2000","GM052","_total_","F",2643,2204.78
"2000","GM053","_total_","F",4134,2198.32
"2000","GM054","_total_","F",2132,2185.7
"2000","GM055","_total_","F",5672,2202.1
"2000","GM056","_total_","F",4300,2216.49
"2000","GM057","_total_","F",2270,2194.69
"2000","GM058","_total_","F",3685,2201.08
"2000","GM059","_total_","F",2166,2210.76
"2000","GM060","_total_","F",5725,2196.04
"2000","GM061","_total_","F",4897,2198.98
"2000","GM062","_total_","F",1471,2192.55
"2000","GM063","_total_","F",5192,2208.04
"2000","GM064","_total_","F",1294,2208.67
"2000","GM065","_total_","F",790,2220.99
"2000","GM066","_total_","F",4331,2201.64
"2000","GM067","_total_","F",2135,2191.12
"2000","GM068","_total_","F",1787,2193.89
"2000","GM069","_total_","F",1380,2200.22
"2000","GM070","_total_","F",3377,2205.75
"2000","GM071","_total_","F",1223,2200.72
"2000","GM072","_total_","F",1605,2194.18
"2000","GM073","_total_","F",2238,2188.44
"2000","GM074","_total_","F",4279,2199.54
"2000","GM075","_total_","F",1513,2211.15
"2000","GM076","_total_","F",931,2203.62
"2000","GM077","_total_","F",4957,2203.72
"2000","GM078","_total_","F",1585,2196.06
"2000","GM079","_total_","F",2917,2209.56
"2000","GM080","_total_","F",2787,2188.91
"2000","GM081","_total_","F",4985,2198.01
"2000","GM082","_total_","F",4651,2199.09
"2000","GM083","_total_","F",5423,2192.34
"2000","GM084","_total_","F",2593,2195.49
"2000","GM085","_total_","F",1282,2190.23
"2000","GM086","_total_","F",1592,2198.64
"2000","GM087","_total_","F",693,2204.13
"2000","GM088","_total_","F",4707,2216.64
"2000","GM089","_total_","F",4673,2211.45
"2000","GM090","_total_","F",1402,2198.42
"2000","GM091","_total_","F",4045,2205.25
"2000","GM092","_total_","F",1189,2171.52
"2000","GM093","_total_","F",4869,2193.25
"2000","GM094","_total_","F",587,2187.13
"2000","GM095","_total_","F",4864,2198.38
"2000","GM096","_total_","F",3242,2213.69
"2000","GM097","_total_","F",3249,2201.73
"2000","GM098","_total_","F",3057,2196.73
"2000","GM099","_total_","F",1712,2185.66
"2000","GM100","_total_","F",4155,2181.79
"2000","GM001","_total_","M",3325,2693.35
"2000","GM002","_total_","M",7093,2713.43
"2000","GM003","_total_","M",4576,2702.17
"2000","GM004","_total_","M",5918,2689.7
"2000","GM005","_total_","M",8574,2702.1
"2000","GM006","_total_","M",3826,2718.03
"2000","GM007","_total_","M",2341,2707.48
"2000","GM008","_total_","M",2962,2690.39
"2000","GM009","_total_","M",4086,2701.58
"2000","GM010","_total_","M",5094,2713.39
"2000","GM011","_total_","M",6290,2694.81
"2000","GM012","_total_","M",6667,2704.86
"2000","GM013","_total_","M",7053,2690.87
"2000","GM014","_total_","M",8495,2706.52
"2000","GM015","_total_","M",1852,2695.35
"2000","GM016","_total_","M",11315,2691.78
"2000","GM017","_total_","M",6031,2693.06
"2000","GM018","_total_","M",3006,2714.53
"2000","GM019","_total_","M",7345,2696.03
"2000","GM020","_total_","M",5784,2695.16
"2000","GM021","_total_","M",11898,2700.17
"2000","GM022","_total_","M",11482,2699.84
"2000","GM023","_total_","M",7020,2695.3
"2000","GM024","_total_","M",9913,2699.51
"2000","GM025","_total_","M",11197,2709.44
"2000","GM026","_total_","M",7636,2702.66
